"A101_01","A102_01","A202_01","A202_02","A203_06","A203_05","A203_03","A203_04","A203_10","A203_01","A203_07","A203_08","A203_09","A204","A205_01","A206_01","A206_02","A206_03","A207_01","A207_02","A207_03","A207_04","A207_05","A208_01","A208_02","A208_03","A208_04","A501_01","A501_02","A501_03","A501_04","A502","A502_01","A502_02","A502_03","A502_04","A502_05","A502_06","A502_07","A502_08","A502_09","A601_01","A602","A603_01","A603_02","A603_03","A603_04","A604","A605","A702","Bula"
3,"Vertrauen in die Politik",30,84,3,1,1,1,2,2,2,2,1,2,NA,1,2,2,NA,NA,NA,NA,NA,2,3,2,1,1,1,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1992",1,2,1,2,2,2,5,1,"TH"
4,"Fahrradwege und Verkehrssicherheit ",85,63,3,3,4,5,3,4,3,2,3,2,NA,3,2,3,5,5,5,5,5,3,3,3,4,2,2,3,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1975",2,1,2,2,2,4,4,1,"RLP"
3,"Wohnraum der bezahlbar ist ",101,45,2,2,6,6,3,5,3,3,3,2,NA,2,3,2,4,5,5,5,5,2,3,1,2,5,4,3,5,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"1984",2,2,2,1,2,4,3,1,"RLP"
4,"Klimaschutz",77,67,4,5,1,2,1,6,1,2,4,1,"AZ",2,3,3,3,5,5,4,3,3,2,4,3,5,5,5,5,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1995",2,2,1,2,2,3,5,1,"RLP"
4,"Bildung/ Zustand an den Schulen",77,58,1,1,6,4,3,5,3,1,6,2,NA,5,4,4,5,3,3,5,5,4,4,5,4,4,4,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1981",1,2,2,1,2,3,1,1,"RLP"
3,"Alle",51,51,4,4,4,4,4,4,4,4,4,1,"Ta",3,3,3,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1990",1,1,2,2,2,2,5,1,"TH"
4,"Wohnungsmarkt",78,96,1,5,1,3,1,3,1,2,3,2,NA,4,2,2,5,5,5,5,2,2,3,3,3,5,4,5,4,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1985",2,2,2,2,2,3,5,1,"RLP"
5,"Die Schlagloch übersäten Straßen zu erneuern und die ausgewogene Verteilung von Immigranten im Stadtgebiet.",86,86,3,3,4,4,2,5,3,3,4,2,NA,2,2,3,NA,NA,NA,NA,NA,4,3,3,3,5,5,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1997",1,2,2,2,1,6,5,1,"TH"
3," ----",101,101,3,3,4,4,3,4,3,3,3,2,NA,3,3,3,5,5,5,5,5,3,3,3,3,5,5,5,5,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1989",2,1,2,2,2,6,4,1,"RLP"
4,"Digitalisierung/Glasfaser ",101,101,5,4,4,5,3,3,3,1,3,1,"AZ",3,1,2,4,3,4,4,3,3,3,4,2,5,5,5,5,4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"1947",1,NA,1,NA,NA,6,1,1,"RLP"
4,"Wasserleitungen",88,56,1,1,5,5,3,5,3,1,5,2,NA,3,3,3,NA,NA,NA,NA,NA,3,2,1,1,5,3,3,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1974",2,1,2,2,2,6,1,1,"TH"
5,"Friedliches Miteinander",101,101,4,3,6,5,4,5,2,3,5,2,NA,2,2,2,5,5,5,5,5,5,4,5,4,4,4,1,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1970",2,2,2,2,1,6,5,1,"RLP"
5,"Erschwinglicher Wohnraum (für Familien)",100,70,5,4,4,1,1,1,2,4,5,2,NA,5,5,3,5,5,5,5,5,5,3,2,4,4,4,4,4,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1990",2,2,1,1,2,2,2,1,"RLP"
4,"Kindergartenbetreuung",87,62,2,2,3,4,2,6,2,2,4,1,"Thüringer Allgemeine",3,4,3,NA,NA,NA,NA,NA,2,2,2,2,3,3,5,4,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1993",2,2,1,2,1,3,3,1,"TH"
5,"Glasfaserausbau",101,100,4,1,5,6,3,6,3,3,4,1,"Allgemeine Zeitung",3,2,1,2,1,2,3,3,4,2,4,3,5,5,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1963",1,1,2,2,2,6,1,1,"RLP"
5,"ÖPNV",101,101,4,4,6,5,3,6,3,1,6,2,NA,3,2,3,5,5,5,5,3,4,1,5,1,5,5,5,5,5,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"1981",1,2,1,1,1,3,1,1,"RLP"
5,"Inklusion, Bildung, Straßensanierung",101,95,4,3,4,2,4,4,3,4,3,2,NA,2,2,1,4,3,4,4,4,3,3,3,3,3,3,4,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1977",2,2,1,1,2,6,1,1,"RLP"
3,"Bildung",73,101,4,5,3,6,1,1,1,2,5,1,"AZ ",4,5,5,5,5,5,5,3,3,1,2,2,4,3,4,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1945",2,1,1,2,2,3,5,1,"RLP"
5,"Barrierefreiheit und damit die Instandsetzung der Gehwege, um sie für Rollsxtuhlfahrer nutzbar zu machen",99,86,5,2,6,5,1,3,2,2,4,1,"Thüringer Allgemeine",1,3,5,NA,NA,NA,NA,NA,3,1,5,2,5,5,5,5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1961",2,1,2,2,2,5,3,1,"TH"
2,"öffentliche Verkehrsmittel (ÖVP)",11,82,1,6,1,4,1,1,2,1,1,2,NA,2,5,4,2,1,2,5,5,2,3,1,2,1,1,3,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Deutschland",1,2,1,2,2,6,2,1,"RLP"
5,"Ausreichend Kita-Plätze, Migration/Integration, Sicherheit",101,80,2,2,3,3,2,5,3,4,3,2,NA,2,5,4,4,5,3,3,1,3,3,3,4,4,3,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1986",1,2,1,1,2,3,5,1,"RLP"
5,"Wohnungs- und Klimapolitik",101,101,4,1,5,5,1,6,3,3,3,2,NA,1,1,1,NA,NA,NA,NA,NA,3,3,3,3,5,5,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1965",4,2,1,2,2,6,5,1,"TH"
5,"Migration, Integration, Klima",101,99,5,5,1,3,3,4,3,3,5,2,NA,1,4,4,NA,NA,NA,NA,NA,4,1,3,1,5,5,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1954",2,1,2,2,2,6,5,1,"TH"
3,"Umweltschutz",49,101,5,4,6,6,2,3,1,2,3,1,"Allgemeine Zeitung",1,3,4,3,5,5,5,3,4,2,4,2,2,2,1,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1951",1,1,2,2,2,1,2,1,"RLP"
5,"Rechtsextremismus",101,101,2,2,5,3,1,6,4,3,6,2,NA,2,1,1,NA,NA,NA,NA,NA,4,3,5,3,4,4,3,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1970",1,2,1,2,2,6,4,1,"TH"
5,"Nahverkehr ",94,94,6,5,6,6,1,4,2,3,3,1,"Thüringer Allgemeine",1,1,1,NA,NA,NA,NA,NA,4,2,5,2,4,4,4,4,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1954",2,2,1,2,2,6,1,1,"TH"
3,"Straßenbau",66,57,3,3,4,3,4,4,3,5,3,1,"TA",4,3,3,NA,NA,NA,NA,NA,3,2,2,4,2,3,2,4,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2002",1,1,1,2,2,1,1,1,"TH"
4,"Aggressive Flüchtlinge ",1,94,4,3,5,4,1,6,1,1,4,2,NA,4,4,4,2,3,4,4,2,5,1,5,1,4,4,4,4,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1980",2,2,1,2,2,6,5,1,"RLP"
5,"Umwelt",101,62,4,4,2,4,3,3,2,2,3,2,NA,1,4,3,NA,NA,NA,NA,NA,2,1,1,3,5,5,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1979",2,2,1,2,2,6,3,1,"TH"
3,"Wohnraum schaffen ",73,94,3,2,4,6,3,2,3,1,4,2,NA,4,3,4,4,4,5,5,4,4,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"RLP"
4,"Nazis Drogenmissbrauch",56,74,2,2,3,4,1,3,2,5,4,2,NA,3,2,1,NA,NA,NA,NA,NA,4,4,3,4,5,5,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1965",1,2,2,1,2,6,5,1,"TH"
4,"Straßen, Spielplätze ",88,51,4,4,6,6,3,5,3,3,6,2,NA,5,5,5,NA,NA,NA,NA,NA,3,3,3,5,5,5,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1982",2,1,2,2,2,4,1,1,"TH"
5,"Bezahlbarer Wohnraum ",90,94,2,2,5,5,2,4,1,1,3,2,NA,3,3,3,4,4,5,5,5,4,3,4,3,4,4,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1969",2,2,1,2,2,2,5,1,"RLP"
5,"Klimaschutz",99,101,5,6,5,6,1,1,2,2,5,1,"Allgemeine Zeitung",1,1,1,5,5,5,5,5,4,4,4,3,5,5,4,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1955",2,2,1,2,2,6,5,1,"RLP"
4,"Platzkapazitäten in Kindertagesstätten ausweiten",75,99,3,5,6,5,1,1,1,1,3,1,"AZ",3,2,1,5,5,5,5,5,2,3,2,2,2,3,2,3,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"1960",1,2,1,2,2,6,5,1,"RLP"
4,"Aufforstung",85,86,3,4,5,2,3,5,4,3,4,1,"AZ",4,2,2,4,4,4,5,3,4,2,4,2,1,1,2,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1971",1,2,1,1,2,4,2,1,"RLP"
5,"Sicherheit ",101,101,5,4,6,4,4,5,5,5,6,1,"Allgemeine Zeitung",2,1,1,4,4,5,3,5,5,3,5,3,5,5,5,5,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"1979",1,2,1,1,2,2,4,1,"RLP"
5,"Parkraum schaffen, Autobahnanbindung",66,101,6,6,2,2,1,5,1,2,2,1,"Allgemeine Zeitung ",1,1,1,5,5,5,5,5,4,2,5,2,2,2,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1965",2,2,1,1,1,5,2,1,"RLP"
5,"Bezahlbares Wohnen für die Mittelschicht ",91,81,2,4,4,5,3,5,1,2,5,2,NA,3,2,1,4,3,3,4,3,3,2,4,2,5,5,5,5,3,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1977",2,2,1,1,2,2,3,1,"RLP"
4,"Bildung ",67,52,4,1,5,1,2,4,3,2,5,2,NA,4,5,2,NA,NA,NA,NA,NA,4,2,4,2,4,4,5,5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1976",1,2,1,1,2,3,2,1,"TH"
5,"Inflation",86,95,2,3,2,2,3,3,3,3,2,2,NA,3,4,5,NA,NA,NA,NA,NA,4,2,3,4,4,5,3,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1998",2,2,1,1,2,2,5,1,"TH"
5,"arbeit",101,73,3,1,3,3,3,3,2,3,3,2,NA,4,3,3,NA,NA,NA,NA,NA,5,3,4,3,5,5,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1973",1,1,2,2,2,6,5,1,"TH"
5,"Wohnraum ",101,101,5,3,1,5,3,3,3,1,4,1,"Allgemeine Zeitung ",1,1,1,5,5,5,5,5,4,1,3,1,5,5,5,5,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1963",2,2,1,2,2,6,2,1,"RLP"
5,"Infrastruktur auf dem Land",100,101,5,5,5,6,2,6,4,3,6,1,"Thüringer Allgemeine",2,2,1,NA,NA,NA,NA,NA,5,4,5,4,5,5,4,5,4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"1969",1,NA,NA,NA,1,6,1,1,"TH"
4,"nicht so viele Baustellen und Straßensperrungen",84,84,5,4,6,5,1,6,3,5,6,2,NA,2,3,2,NA,NA,NA,NA,NA,5,3,5,3,3,4,3,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1963",1,2,1,2,2,6,5,1,"TH"
5,"Soziale Sicherheit ",61,63,1,1,4,5,3,5,3,1,1,2,NA,4,5,4,NA,NA,NA,NA,NA,4,3,3,3,5,3,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1994",2,2,1,2,2,2,2,1,"TH"
4,NA,75,72,3,3,6,4,2,5,3,3,4,2,NA,3,3,4,NA,NA,NA,NA,NA,4,2,3,2,2,2,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1966",1,2,1,2,2,6,5,1,"TH"
4,"Infrastruktur ",80,77,1,1,5,5,1,5,1,2,4,2,NA,3,4,3,4,4,4,2,1,4,2,4,1,5,5,5,5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1983",1,1,2,2,2,6,1,1,"RLP"
5,"Gesundheitsversorgung, öffentlicher Verkehr, Sicherheit ",81,62,4,2,2,4,2,6,1,2,4,2,NA,2,4,2,5,5,5,5,5,5,1,5,2,4,4,3,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1970",1,1,2,2,2,6,3,1,"RLP"
5,"Wärmeleitplanung und erneuerbare Energien ",101,101,3,2,6,6,3,2,3,2,5,2,NA,4,1,1,4,5,4,3,3,4,4,4,4,5,5,5,5,4,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"1984",1,2,1,1,2,5,1,1,"RLP"
3,"Migration",78,79,4,2,5,5,4,5,4,4,4,1,"Gemeindeblatt",3,3,3,NA,NA,NA,NA,NA,3,2,2,3,4,4,1,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1976",2,2,1,2,2,6,1,1,"TH"
5,"Verkehrswende",94,101,5,4,6,5,2,5,2,5,4,1,"AZ",2,2,3,5,5,5,5,4,5,3,5,4,2,3,3,4,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1976",2,2,1,1,2,6,5,1,"RLP"
5,"Integration und Einwanderungspolitik ",94,64,4,3,5,5,5,5,3,1,5,2,NA,3,3,4,NA,NA,NA,NA,NA,4,2,3,2,5,3,5,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1986",2,2,1,1,2,6,5,1,"TH"
4,"Kultur und Inklusion",101,101,2,3,3,4,4,6,3,4,4,2,NA,2,1,1,3,5,5,3,2,2,3,4,3,4,4,2,4,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"1986",2,2,2,2,2,2,4,1,"RLP"
4,"Infrastruktur",87,91,5,4,6,6,4,5,3,3,3,2,NA,1,2,1,NA,NA,NA,NA,NA,4,1,5,1,5,5,5,5,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1987",2,2,1,1,1,6,4,1,"TH"
5,"Klima",100,100,5,1,5,5,3,4,1,1,1,1,"allgemeine zeitung",1,1,1,2,5,5,4,3,4,1,3,2,4,3,3,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1963",1,2,1,2,2,4,2,1,"RLP"
4,"Klimawandel",81,69,3,4,3,5,4,4,3,3,4,2,NA,2,2,3,NA,NA,NA,NA,NA,2,1,2,1,3,3,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1968",2,2,1,2,1,6,1,1,"TH"
4,NA,47,65,5,5,6,5,1,4,3,3,3,2,NA,1,3,3,NA,NA,NA,NA,NA,3,3,2,2,5,5,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1950",2,NA,2,NA,NA,6,2,1,"TH"
4,"Verkehr",77,82,4,2,4,6,3,5,1,1,3,1,"AZ",2,3,2,2,2,5,4,2,4,1,4,3,4,4,4,4,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Keine Angabe",1,2,1,2,2,6,2,1,"RLP"
4,"Fluglärm ",59,83,3,6,5,4,2,5,1,2,4,2,NA,4,2,5,4,3,4,4,5,2,3,2,4,5,3,4,5,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1970",2,1,2,2,2,5,5,1,"RLP"
5,"lebenswerte, nachhaltige Innenstadt",101,86,5,2,2,5,3,6,3,2,4,1,"Allgemeine Zeitung Mainz",2,1,5,4,5,4,5,4,4,3,4,4,5,5,4,5,3,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1971",1,2,1,2,1,6,5,1,"RLP"
4,"Nahverkehr",75,76,4,4,5,5,4,5,2,4,5,2,NA,2,2,2,NA,NA,NA,NA,NA,4,3,4,4,5,5,5,5,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"1974",1,1,2,2,2,6,1,1,"TH"
4,"Verfall der Innenstadt als lebenswerten Mittelpunkt verhindern",89,74,5,4,5,5,1,6,1,1,4,1,"AZ",1,1,1,5,5,5,4,4,4,3,4,4,5,5,5,5,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1969",2,2,1,2,2,4,5,1,"RLP"
4,"Erneuerung Straßen",51,54,1,3,3,2,3,1,4,2,3,2,NA,3,4,4,4,4,5,5,3,5,2,4,2,4,4,4,3,4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"1955",1,2,1,2,1,6,1,1,"RLP"
5,"Wohnraum",1,101,5,5,4,4,1,1,1,1,4,1,"Allgemeine Zeitung",4,1,1,5,4,4,4,3,5,1,5,1,5,5,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1969",1,2,1,2,2,4,5,1,"RLP"
4,"Zusammenleben",52,25,1,1,5,4,3,1,3,1,3,2,NA,1,4,4,NA,NA,NA,NA,NA,4,5,4,4,5,5,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1967",1,2,1,2,1,4,4,1,"TH"
4,"Wohnraum und Kinderbetreuung ",72,60,3,2,1,2,1,4,1,4,4,2,NA,2,3,2,4,4,4,5,5,3,3,2,3,4,4,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1985",2,2,1,1,1,3,5,1,"RLP"
3,"Öffentlicher Nahverkehr",55,61,4,4,5,3,3,4,3,1,3,2,NA,3,3,3,4,4,3,4,3,3,3,2,3,3,3,4,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1990",2,2,1,1,2,2,1,1,"RLP"
5,"Der demographische Wandel",101,91,4,4,2,6,4,6,2,2,3,2,NA,2,1,2,NA,NA,NA,NA,NA,4,4,3,3,4,4,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1986",1,2,2,2,1,5,5,1,"TH"
5,"Jugendkriminalität ",90,78,4,5,5,5,4,3,2,2,5,2,NA,2,3,4,4,4,4,4,5,4,3,4,3,4,4,3,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1979",1,2,1,2,2,6,3,1,"RLP"
4,"Stadtgrün, Mobilitätswende",86,94,3,6,2,2,2,3,1,2,4,2,NA,4,2,1,4,5,4,5,5,2,3,3,4,3,3,2,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1988",1,2,1,2,2,3,5,1,"RLP"
2,"Offensichtliche Anbindung ",52,77,1,1,5,1,1,1,3,1,2,2,NA,3,2,2,3,3,4,5,4,1,2,1,1,1,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1976",2,2,1,1,2,5,1,1,"RLP"
3,NA,51,75,2,3,4,3,1,1,1,1,2,2,NA,2,3,2,4,4,4,4,3,2,3,2,3,4,4,4,4,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1980",2,2,1,1,2,6,5,1,"RLP"
3,"Wohnungspolitik",14,92,1,1,1,2,2,5,1,1,5,2,NA,2,2,2,5,5,5,5,5,5,4,1,4,2,2,2,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2002",2,1,2,2,2,2,4,1,"RLP"
4,"Einkaufsmöglichkeiten",67,83,6,6,5,5,2,5,2,2,5,1,"Mainzer Allgemeine Zeitung ",4,2,2,5,4,5,5,4,4,2,4,3,3,3,4,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1969",2,2,2,2,2,6,1,1,"RLP"
3,NA,95,74,5,2,1,5,1,1,3,1,3,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,"RLP"
5,"Verkehrswende ",101,97,4,6,6,2,1,5,1,3,5,2,NA,3,3,4,5,4,4,5,5,4,3,4,4,5,5,5,5,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"1979",2,2,1,1,2,6,5,1,"RLP"
4,"Sozialpolitik",90,92,3,3,6,6,3,5,3,3,4,2,NA,2,4,3,NA,NA,NA,NA,NA,3,3,3,3,5,5,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1962",2,2,1,2,2,6,5,1,"TH"
5,"Verlässliche Kinderbetreuung",101,91,4,3,3,5,3,6,2,3,5,2,NA,2,3,3,NA,NA,NA,NA,NA,4,3,3,3,5,4,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1988",2,2,1,1,2,6,5,1,"TH"
4,"Rechte Tendenzen in der Politik u Gesellschaft ",61,95,4,2,5,6,2,4,2,1,4,2,NA,2,3,3,NA,NA,NA,NA,NA,4,2,2,2,4,4,4,4,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1978",2,2,1,2,2,5,5,1,"TH"
4,"Aktuelle Ereignisse und Informationen ",94,80,5,1,6,5,3,4,3,1,4,1,"Az.",3,1,1,5,4,5,5,4,3,2,4,2,5,5,4,5,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1946",2,1,2,2,2,6,1,1,"RLP"
5,"Tourismus",101,101,5,1,6,5,2,6,3,2,4,1,"Thüringer allgemeine",3,2,2,NA,NA,NA,NA,NA,4,3,3,4,4,5,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1979",2,2,1,1,1,3,3,1,"TH"
5,"Verkehrssicherheit ",87,69,5,5,4,4,1,4,3,3,3,2,NA,2,2,2,NA,NA,NA,NA,NA,2,4,3,3,4,5,3,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1985",2,2,1,1,2,2,2,1,"TH"
5,"Stabile Arbeisplätze Wirtschaft, Kur und Tourismus ",95,97,5,2,5,4,3,3,3,3,3,1,"TA",3,2,1,NA,NA,NA,NA,NA,4,2,4,2,4,3,4,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"1962",1,2,1,1,2,6,3,1,"TH"
4,"die Sicherheit der Bürger und der Umwelt",91,93,4,1,5,5,3,3,3,2,4,2,NA,1,2,4,NA,NA,NA,NA,NA,4,2,2,2,4,4,5,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1944",1,2,1,2,1,6,3,1,"TH"
4,"Wohnwirtschaft",80,82,3,1,2,1,1,5,1,2,2,2,NA,1,3,1,4,4,3,3,3,2,2,2,3,3,3,4,4,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1980",2,2,2,1,2,4,3,1,"RLP"
5,"Klimakrise ",79,82,5,4,5,5,2,5,1,2,5,1,"Mainzer Allgemeine ",3,3,3,4,5,5,3,2,4,2,5,3,5,5,5,5,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1955",2,2,1,2,2,6,5,1,"RLP"
4,"Sicherheit",83,81,1,1,1,6,3,5,3,2,3,2,NA,3,4,1,NA,NA,NA,NA,NA,4,2,2,1,3,4,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1950",1,1,2,2,2,6,5,1,"TH"
5,"Kita- und Schulversorgung",101,101,3,4,5,2,3,5,3,1,3,2,NA,2,3,2,5,5,5,5,3,4,2,5,3,4,4,4,5,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1984",2,2,1,1,1,2,1,1,"RLP"
5,"Bildung",96,100,1,1,6,6,1,6,2,1,3,2,NA,5,5,5,NA,NA,NA,NA,NA,3,1,4,3,5,5,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1957",2,2,1,2,2,3,1,1,"TH"
